Record_ID,Address,Postal_Code,X,Y,Fixed_Unit_Sequence,Sector,Demand,Service_Time,Extra_Time,Zone_Priority,zoneType,Route,Sequence
4972628,Juurakkotie 18,84100,24.53438063,64.08786762,1,8410087,1,0.002,0.003,8410087,N,841008,6920
426114,Juurakkotie 17,84100,24.53438063,64.08786762,2,8410087,1,0.002,0,8410087,N,841008,6930
426116,Juurakkotie 16,84100,24.53446018,64.08789589,1,8410087,1,0.002,0.003,8410087,N,841008,6910
426117,Juurakkotie 13,84100,24.53504095,64.0875916,1,8410087,1,0.002,0.003,8410087,N,841008,6940
426118,Juurakkotie 14,84100,24.53504095,64.0875916,2,8410087,1,0.002,0,8410087,N,841008,6950
788611,Oksatie 4,84100,24.53499472,64.08718692,1,8410088,1,0.002,0.003,8410088,N,841008,6960
788612,Oksatie 3,84100,24.53499472,64.08718692,2,8410088,1,0.002,0,8410088,N,841008,6970
788613,Oksatie 2,84100,24.53499472,64.08718692,3,8410088,1,0.002,0,8410088,N,841008,6980
788615,Juurakkotie 7,84100,24.5370558,64.0866115,1,8410087,1,0.002,0.003,8410087,N,841008,6800
788616,Juurakkotie 10,84100,24.5370558,64.0866115,2,8410087,1,0.002,0,8410087,N,841008,6810
788617,Juurakkotie 8,84100,24.5370558,64.0866115,3,8410087,1,0.002,0,8410087,N,841008,6820
788618,Juurakkotie 4,84100,24.5370558,64.0866115,4,8410087,1,0.002,0,8410087,N,841008,6830
788619,Juurakkotie 2b,84100,24.53864145,64.08677297,1,8410087,1,0.002,0.003,8410087,N,841008,6840
4169054,Juurakkotie 2a,84100,24.53864145,64.08677297,2,8410087,1,0.002,0,8410087,N,841008,6850
788620,Juurakkotie 1,84100,24.53864145,64.08677297,3,8410087,1,0.002,0,8410087,N,841008,6860
1321289,Kaarnatie 1,84100,24.53736253,64.08755013,1,8410086,1,0.002,0.003,8410086,N,841008,5370
1321290,Kaarnatie 2,84100,24.53736253,64.08755013,2,8410086,1,0.002,0,8410086,N,841008,5380
1321291,Kaarnatie 3,84100,24.53736253,64.08755013,3,8410086,1,0.002,0,8410086,N,841008,5390
1321292,Kaarnatie 4,84100,24.53736253,64.08755013,4,8410086,1,0.002,0,8410086,N,841008,5400
1321293,Kaarnatie 5,84100,24.53736253,64.08755013,5,8410086,1,0.002,0,8410086,N,841008,5410
1321294,Kaarnatie 6,84100,24.53701964,64.08794822,1,8410086,1,0.002,0.003,8410086,N,841008,5420
1321296,Kaarnatie 7,84100,24.53701964,64.08794822,2,8410086,1,0.002,0,8410086,N,841008,5430
1321297,Kaarnatie 8,84100,24.53701964,64.08794822,3,8410086,1,0.002,0,8410086,N,841008,5440
1321298,Kaarnatie 9,84100,24.53701964,64.08794822,4,8410086,1,0.002,0,8410086,N,841008,5450
1321299,Kaarnatie 12,84100,24.53631982,64.088439,1,8410086,1,0.002,0.003,8410086,N,841008,5460
1321300,Kaarnatie 11,84100,24.53631982,64.088439,2,8410086,1,0.002,0,8410086,N,841008,5470
1321301,Kaarnatie 14,84100,24.53631982,64.088439,3,8410086,1,0.002,0,8410086,N,841008,5480
1321302,Kaarnatie 13,84100,24.53575781,64.08899493,1,8410086,1,0.002,0.003,8410086,N,841008,5490
1321303,Kaarnatie 16,84100,24.53575781,64.08899493,2,8410086,1,0.002,0,8410086,N,841008,5500
1321304,Kaarnatie 17,84100,24.53575781,64.08899493,3,8410086,1,0.002,0,8410086,N,841008,5510
1321305,Kaarnatie 19,84100,24.53539519,64.08938371,1,8410086,1,0.002,0,8410086,N,841008,5520
1321521,Kaarnakuja 1,84100,24.53539519,64.08938371,2,8410086,1,0.002,0,8410086,N,841008,5530
1321522,Kaarnakuja 3,84100,24.53463652,64.08937983,1,8410086,1,0.002,0.003,8410086,N,841008,5540
4904243,Kaarnakuja 5,84100,24.53463652,64.08937983,2,8410086,1,0.002,0,8410086,N,841008,5550
1321524,Kaarnakuja 7,84100,24.53463652,64.08937983,3,8410086,1,0.002,0,8410086,N,841008,5560
1321525,Kaarnakuja 9,84100,24.53358965,64.08915565,1,8410086,1,0.002,0.003,8410086,N,841008,5570
1321526,Kaarnakuja 13,84100,24.53358965,64.08915565,2,8410086,1,0.002,0,8410086,N,841008,5580
851534,Naavatie 1 as 1,84100,24.53388752,64.08903505,1,8410086,1,0.002,0,8410086,N,841008,5590
851535,Naavatie 1 as 2,84100,24.53388752,64.08903505,2,8410086,1,0.002,0,8410086,N,841008,5600
851536,Naavatie 1 as 3,84100,24.53388752,64.08903505,3,8410086,1,0.002,0,8410086,N,841008,5610
851537,Naavatie 1 as 4,84100,24.53388752,64.08903505,4,8410086,1,0.002,0,8410086,N,841008,5620
851538,Naavatie 1 as 5,84100,24.53388752,64.08903505,5,8410086,1,0.002,0,8410086,N,841008,5630
851539,Naavatie 1 as 6,84100,24.53388752,64.08903505,6,8410086,1,0.002,0,8410086,N,841008,5640
851540,Naavatie 1 as 7,84100,24.53388752,64.08903505,7,8410086,1,0.002,0,8410086,N,841008,5650
851541,Naavatie 1 as 8,84100,24.53388752,64.08903505,8,8410086,1,0.002,0,8410086,N,841008,5660
851542,Naavatie 3 as 1,84100,24.53370635,64.08899607,1,8410086,1,0.002,0,8410086,N,841008,5670
851543,Naavatie 3 as 2,84100,24.53370635,64.08899607,2,8410086,1,0.002,0,8410086,N,841008,5680
851544,Naavatie 3 as 3,84100,24.53370635,64.08899607,3,8410086,1,0.002,0,8410086,N,841008,5690
851545,Naavatie 3 as 4,84100,24.53370635,64.08899607,4,8410086,1,0.002,0,8410086,N,841008,5700
851546,Naavatie 3 as 5,84100,24.53370635,64.08899607,5,8410086,1,0.002,0,8410086,N,841008,5710
851547,Naavatie 3 as 6,84100,24.53370635,64.08899607,6,8410086,1,0.002,0,8410086,N,841008,5720
851548,Naavatie 3 as 7,84100,24.53370635,64.08899607,7,8410086,1,0.002,0,8410086,N,841008,5730
851549,Naavatie 3 as 8,84100,24.53370635,64.08899607,8,8410086,1,0.002,0,8410086,N,841008,5740
718449,Naavatie 12,84100,24.53338528,64.0884521,1,8410086,1,0.002,0.003,8410086,N,841008,5760
718450,Naavatie 10,84100,24.53338528,64.0884521,2,8410086,1,0.002,0,8410086,N,841008,5770
1321527,Naavatie 4,84100,24.53508518,64.08871428,1,8410086,1,0.002,0.003,8410086,N,841008,5750
954562,Pihkatie 1,84100,24.53971823,64.08874782,1,8410088,1,0.002,0.003,8410088,N,841008,6990
954563,Pihkatie 3,84100,24.53971823,64.08874782,2,8410088,1,0.002,0,8410088,N,841008,7000
954564,Mahlatie 2,84100,24.53942583,64.08903907,1,8410088,1,0.002,0.003,8410088,N,841008,7130
954565,Mahlatie 4,84100,24.53942583,64.08903907,2,8410088,1,0.002,0,8410088,N,841008,7140
954567,Mahlatie 6,84100,24.53911769,64.08927619,1,8410088,1,0.002,0.003,8410088,N,841008,7150
954566,Mahlatie 3,84100,24.53911769,64.08927619,2,8410088,1,0.002,0,8410088,N,841008,7160
954568,Mahlatie 5,84100,24.53866141,64.08956466,1,8410088,1,0.002,0.003,8410088,N,841008,7170
954571,Mahlatie 7,84100,24.53866141,64.08956466,2,8410088,1,0.002,0,8410088,N,841008,7180
954569,Mahlatie 8,84100,24.53866141,64.08956466,3,8410088,1,0.002,0,8410088,N,841008,7190
954570,Mahlatie 10,84100,24.53866141,64.08956466,4,8410088,1,0.002,0,8410088,N,841008,7200
954572,Mahlatie 12,84100,24.53824291,64.08988967,1,8410088,1,0.002,0.003,8410088,N,841008,7210
954573,Mahlatie 14,84100,24.53800956,64.09020884,1,8410088,1,0.002,0.003,8410088,N,841008,7220
954574,Mahlatie 16,84100,24.53800956,64.09020884,2,8410088,1,0.002,0,8410088,N,841008,7230
954575,Mahlatie 11,84100,24.53800956,64.09020884,3,8410088,1,0.002,0,8410088,N,841008,7240
1100560,Visatie 1,84100,24.53855243,64.09010134,1,8410088,1,0.002,0.003,8410088,N,841008,7250
1100561,Visatie 3,84100,24.53855243,64.09010134,2,8410088,1,0.002,0,8410088,N,841008,7260
1100562,Visatie 5,84100,24.53938118,64.09024102,1,8410088,1,0.002,0.003,8410088,N,841008,7270
3904072,Visatie 4,84100,24.53938118,64.09024102,2,8410088,1,0.002,0,8410088,N,841008,7280
1100564,Visatie 7,84100,24.53938118,64.09024102,3,8410088,1,0.002,0,8410088,N,841008,7290
1100565,Visatie 8,84100,24.5402698,64.09039965,1,8410088,1,0.002,0.003,8410088,N,841008,7300
1100566,Visatie 9,84100,24.5402698,64.09039965,2,8410088,1,0.002,0,8410088,N,841008,7310
1100567,Visatie 11,84100,24.54085672,64.09049035,1,8410088,1,0.002,0.003,8410088,N,841008,7320
1100568,Visatie 10,84100,24.54085672,64.09049035,2,8410088,1,0.002,0,8410088,N,841008,7330
1100570,Visatie 13,84100,24.54085672,64.09049035,3,8410088,1,0.002,0,8410088,N,841008,7340
662008,Pahkatie 7,84100,24.54147299,64.09001609,1,8410088,1,0.002,0.003,8410088,N,841008,7350
662009,Pahkatie 4 A 7,84100,24.54147299,64.09001609,2,8410088,1,0.002,0,8410088,N,841008,7360
662010,Pahkatie 4 A 6,84100,24.54147299,64.09001609,3,8410088,1,0.002,0,8410088,N,841008,7370
662011,Pahkatie 4 A 5,84100,24.54147299,64.09001609,4,8410088,1,0.002,0,8410088,N,841008,7380
662012,Pahkatie 4 A 4,84100,24.54147299,64.09001609,5,8410088,1,0.002,0,8410088,N,841008,7390
662013,Pahkatie 4 A 3,84100,24.54147299,64.09001609,6,8410088,1,0.002,0,8410088,N,841008,7400
662014,Pahkatie 4 A 2,84100,24.54147299,64.09001609,7,8410088,1,0.002,0,8410088,N,841008,7410
662015,Pahkatie 4 A 1,84100,24.54147299,64.09001609,8,8410088,1,0.002,0,8410088,N,841008,7420
662016,Pahkatie 5,84100,24.54147299,64.09001609,9,8410088,1,0.002,0,8410088,N,841008,7430
5008462,Pahkatie 3,84100,24.54147299,64.09001609,10,8410088,1,0.002,0,8410088,N,841008,7440
662017,Pihkatie 16,84100,24.54200107,64.08937879,1,8410088,1,0.002,0.003,8410088,N,841008,7010
662018,Pihkatie 15,84100,24.54200107,64.08937879,2,8410088,1,0.002,0,8410088,N,841008,7020
662019,Pahkatie 1,84100,24.54200107,64.08937879,3,8410088,1,0.002,0,8410088,N,841008,7030
662020,Pihkatie 13,84100,24.54200107,64.08937879,4,8410088,1,0.002,0,8410088,N,841008,7040
662021,Pihkatie 11,84100,24.54123457,64.0892312,1,8410088,1,0.002,0.003,8410088,N,841008,7050
662022,Pihkatie 10,84100,24.54123457,64.0892312,2,8410088,1,0.002,0,8410088,N,841008,7060
662023,Pihkatie 9,84100,24.54123457,64.0892312,3,8410088,1,0.002,0,8410088,N,841008,7070
662024,Pihkatie 8,84100,24.54123457,64.0892312,4,8410088,1,0.002,0,8410088,N,841008,7080
662025,Pihkatie 7,84100,24.54035073,64.0890188,1,8410088,1,0.002,0.003,8410088,N,841008,7090
662026,Pihkatie 6,84100,24.54035073,64.0890188,2,8410088,1,0.002,0,8410088,N,841008,7100
662027,Pihkatie 5,84100,24.54035073,64.0890188,3,8410088,1,0.002,0,8410088,N,841008,7110
662028,Pihkatie 4,84100,24.54035073,64.0890188,4,8410088,1,0.002,0,8410088,N,841008,7120
1868204,Kelokuja 1 A 1,84100,24.53842463,64.08551274,1,84100810,1,0.002,0.003,84100810,N,841008,9250
1868205,Kelokuja 1 A 2,84100,24.53842463,64.08551274,2,84100810,1,0.002,0,84100810,N,841008,9260
1868206,Kelokuja 1 A 3,84100,24.53842463,64.08551274,3,84100810,1,0.002,0,84100810,N,841008,9270
1868207,Kelokuja 1 B 1,84100,24.53842463,64.08551274,4,84100810,1,0.002,0,84100810,N,841008,9280
1868208,Kelokuja 1 B 2,84100,24.53842463,64.08551274,5,84100810,1,0.002,0,84100810,N,841008,9290
1868209,Kelokuja 1 B 3,84100,24.53842463,64.08551274,6,84100810,1,0.002,0,84100810,N,841008,9300
1868210,Kelokuja 2,84100,24.53844975,64.08569267,1,84100810,1,0.002,0.003,84100810,N,841008,9310
1868198,Pajutie 1,84100,24.53516854,64.08499088,1,84100810,1,0.002,0.003,84100810,N,841008,9320
1868199,Pajutie 2,84100,24.53516854,64.08499088,2,84100810,1,0.002,0,84100810,N,841008,9330
1868200,Pajutie 4,84100,24.53516854,64.08499088,3,84100810,1,0.002,0,84100810,N,841008,9340
1026004,Pajutie 19,84100,24.53554854,64.08440494,1,84100810,1,0.002,0.003,84100810,N,841008,9350
965291,Pajutie 21,84100,24.53595919,64.0839362,1,84100810,1,0.002,0.003,84100810,N,841008,9360
965290,Pajutie 16,84100,24.53595919,64.0839362,2,84100810,1,0.002,0,84100810,N,841008,9370
965289,Mäntytie 19,84100,24.53637153,64.08321617,1,84100810,1,0.002,0.003,84100810,N,841008,9380
965295,Mäntykuja 6,84100,24.53792157,64.08331422,1,84100810,1,0.002,0.003,84100810,N,841008,9420
965296,Mäntykuja 5,84100,24.53792157,64.08331422,2,84100810,1,0.002,0,84100810,N,841008,9430
4444621,Mäntykuja 5,84100,24.53792157,64.08331422,3,84100810,1,0.002,0,84100810,N,841008,9440
4621069,Mäntykuja 5,84100,24.53792157,64.08331422,4,84100810,1,0,0,84100810,N,841008,9450
965294,Mäntykuja 4,84100,24.53792157,64.08331422,5,84100810,1,0.002,0,84100810,N,841008,9460
965293,Mäntykuja 3,84100,24.53792157,64.08331422,6,84100810,1,0.002,0,84100810,N,841008,9470
965292,Mäntykuja 2,84100,24.53792157,64.08331422,7,84100810,1,0.002,0,84100810,N,841008,9480
5165502,Mäntytie 20,84100,24.5379072,64.08370889,1,84100810,1,0.002,0.003,84100810,N,841008,9400
4244105,Mäntytie 22,84100,24.53766451,64.08390224,1,84100810,1,0.002,0.003,84100810,N,841008,9410
968540,Raitatie 10,84100,24.53915801,64.08371211,1,84100810,1,0.002,0.003,84100810,N,841008,9490
968539,Raitatie 7,84100,24.53915801,64.08371211,2,84100810,1,0.002,0,84100810,N,841008,9500
968538,Raitatie 12,84100,24.53915801,64.08371211,3,84100810,1,0.002,0,84100810,N,841008,9510
968537,Raitatie 9,84100,24.53915801,64.08371211,4,84100810,1,0.002,0,84100810,N,841008,9520
968536,Raitatie 14,84100,24.53935429,64.08334744,1,84100810,1,0.002,0.003,84100810,N,841008,9530
968535,Raitatie 11,84100,24.53935429,64.08334744,2,84100810,1,0.002,0,84100810,N,841008,9540
968534,Raitatie 13,84100,24.53947648,64.08312512,1,84100810,1,0.002,0.003,84100810,N,841008,9550
968541,Raitatie 8,84100,24.53919005,64.0842781,1,84100810,1,0.002,0.003,84100810,N,841008,9560
3539325,Raitatie 5 as 2,84100,24.53919005,64.0842781,2,84100810,1,0.002,0,84100810,N,841008,9570
3539324,Raitatie 5 as 1,84100,24.53919005,64.0842781,3,84100810,1,0.002,0,84100810,N,841008,9580
3539323,Raitatie 3 as 2,84100,24.53919005,64.0842781,4,84100810,1,0.002,0,84100810,N,841008,9590
3539326,Raitatie 3 as 1,84100,24.53919005,64.0842781,5,84100810,1,0.002,0,84100810,N,841008,9600
968542,Raitatie 6,84100,24.53919005,64.0842781,6,84100810,1,0.002,0,84100810,N,841008,9610
968543,Raitatie 4,84100,24.53894171,64.08476755,1,84100810,1,0.002,0.003,84100810,N,841008,9620
968544,Raitatie 2,84100,24.53894171,64.08476755,2,84100810,1,0.002,0,84100810,N,841008,9630
1025998,Leppätie 18,84100,24.53822491,64.08475542,1,84100810,1,0.002,0.003,84100810,N,841008,9640
1025997,Leppätie 20,84100,24.53822491,64.08475542,2,84100810,1,0.002,0,84100810,N,841008,9650
1025996,Leppätie 15,84100,24.53822491,64.08475542,3,84100810,1,0.002,0,84100810,N,841008,9660
1025999,Leppätie 13,84100,24.53719867,64.08453161,1,84100810,1,0.002,0.003,84100810,N,841008,9670
1026001,Leppätie 14,84100,24.53719867,64.08453161,2,84100810,1,0.002,0,84100810,N,841008,9680
1026002,Leppätie 7,84100,24.53615038,64.08432538,1,84100810,1,0.002,0.003,84100810,N,841008,9690
1026000,Leppätie 16,84100,24.53615038,64.08432538,2,84100810,1,0.002,0,84100810,N,841008,9700
1026003,Leppätie 12,84100,24.53615038,64.08432538,3,84100810,1,0.002,0,84100810,N,841008,9710
1026005,Leppätie 8,84100,24.53532816,64.08411399,1,84100810,1,0.002,0.003,84100810,N,841008,9720
3895984,Leppätie 5,84100,24.53532816,64.08411399,2,84100810,1,0.002,0,84100810,N,841008,9730
1026007,Leppätie 6,84100,24.53464535,64.08394984,1,84100810,1,0.002,0.003,84100810,N,841008,9740
1026006,Leppätie 3,84100,24.53464535,64.08394984,2,84100810,1,0.002,0,84100810,N,841008,9750
1025844,Leppätie 4,84100,24.53390587,64.08373087,1,84100810,1,0.002,0.003,84100810,N,841008,9760
3965341,Leppätie 1 as 2,84100,24.53390587,64.08373087,2,84100810,1,0.002,0,84100810,N,841008,9770
3965340,Leppätie 1 as 1,84100,24.53390587,64.08373087,3,84100810,1,0.002,0,84100810,N,841008,9780
1025846,Haapatie 8,84100,24.53308037,64.08378867,1,84100810,1,0.002,0.003,84100810,N,841008,9790
1025847,Haapatie 10,84100,24.53308037,64.08378867,2,84100810,1,0.002,0,84100810,N,841008,9800
1025849,Haapatie 12,84100,24.53308037,64.08378867,3,84100810,1,0.002,0,84100810,N,841008,9810
5589482,Haapatie 7,84100,24.53308037,64.08378867,4,84100810,1,0.002,0,84100810,N,841008,9820
1426407,Haapatie 9,84100,24.53227326,64.08456482,1,84100810,1,0.002,0.003,84100810,N,841008,9830
3952224,Haapatie 11,84100,24.53227326,64.08456482,2,84100810,1,0.002,0,84100810,N,841008,9840
1426408,Koivutie 12,84100,24.53125802,64.08444887,1,84100810,1,0.002,0.003,84100810,N,841008,9850
5883947,Koivutie 11 A,84100,24.53125802,64.08444887,2,84100810,1,0.002,0,84100810,N,841008,9860
5883948,Koivutie 11 B,84100,24.53125802,64.08444887,3,84100810,1,0.002,0,84100810,N,841008,9870
5865531,Koivutie 9 A,84100,24.53125802,64.08444887,4,84100810,1,0.002,0,84100810,N,841008,9880
5857233,Koivutie 9 B,84100,24.53125802,64.08444887,5,84100810,1,0.002,0,84100810,N,841008,9890
1426409,Koivutie 10,84100,24.5306981,64.08428678,1,84100810,1,0.002,0.003,84100810,N,841008,9900
1426410,Koivutie 8,84100,24.5306981,64.08428678,2,84100810,1,0.002,0,84100810,N,841008,9910
1426411,Koivutie 7,84100,24.5306981,64.08428678,3,84100810,1,0.002,0,84100810,N,841008,9920
1426413,Koivutie 6,84100,24.5306981,64.08428678,4,84100810,1,0.002,0,84100810,N,841008,9930
1426414,Koivutie 5,84100,24.529898,64.08405778,1,84100810,1,0.002,0.003,84100810,N,841008,9940
1426415,Koivutie 4,84100,24.529898,64.08405778,2,84100810,1,0.002,0,84100810,N,841008,9950
1426416,Koivutie 3,84100,24.529898,64.08405778,3,84100810,1,0.002,0,84100810,N,841008,9960
1025845,Haapatie 6,84100,24.53346818,64.08334648,1,84100810,1,0.002,0.003,84100810,N,841008,9970
1426602,Petäjätie 5,84100,24.53124316,64.08322795,1,84100810,1,0.002,0.003,84100810,N,841008,10030
1426599,Petäjätie 2,84100,24.53124316,64.08322795,2,84100810,1,0.002,0,84100810,N,841008,10040
1426601,Petäjätie 3,84100,24.53124316,64.08322795,3,84100810,1,0.002,0,84100810,N,841008,10050
1426600,Petäjätie 1,84100,24.53124316,64.08322795,4,84100810,1,0.002,0,84100810,N,841008,10060
4093185,Honkatie 4 B 4,84100,24.53215598,64.08218434,1,84100811,1,0.002,0.003,84100811,N,841008,10160
4093184,Honkatie 4 B 3,84100,24.53215598,64.08218434,2,84100811,1,0.002,0,84100811,N,841008,10170
4093183,Honkatie 4 B 2,84100,24.53215598,64.08218434,3,84100811,1,0.002,0,84100811,N,841008,10180
4093182,Honkatie 4 B 1,84100,24.53215598,64.08218434,4,84100811,1,0.002,0,84100811,N,841008,10190
4092834,Honkatie 4 A 4,84100,24.53215598,64.08218434,5,84100811,1,0.002,0,84100811,N,841008,10200
4092833,Honkatie 4 A 3,84100,24.53215598,64.08218434,6,84100811,1,0.002,0,84100811,N,841008,10210
4092832,Honkatie 4 A 2,84100,24.53215598,64.08218434,7,84100811,1,0.002,0,84100811,N,841008,10220
4092831,Honkatie 4 A 1,84100,24.53215598,64.08218434,8,84100811,1,0.002,0,84100811,N,841008,10230
4160266,Mäntytie 9 A 1,84100,24.53210835,64.08272206,1,84100811,1,0.002,0.003,84100811,N,841008,10070
4160268,Mäntytie 9 A 3,84100,24.53210835,64.08272206,2,84100811,1,0.002,0,84100811,N,841008,10080
4160267,Mäntytie 9 A 2,84100,24.53210835,64.08272206,3,84100811,1,0.002,0,84100811,N,841008,10090
4160269,Mäntytie 9 A 4,84100,24.53210835,64.08272206,4,84100811,1,0.002,0,84100811,N,841008,10100
4160270,Mäntytie 9 A 5,84100,24.53210835,64.08272206,5,84100811,1,0.002,0,84100811,N,841008,10110
4160271,Mäntytie 9 B 1,84100,24.53210835,64.08272206,6,84100811,1,0.002,0,84100811,N,841008,10120
4160272,Mäntytie 9 B 2,84100,24.53210835,64.08272206,7,84100811,1,0.002,0,84100811,N,841008,10130
4160273,Mäntytie 9 B 3,84100,24.53210835,64.08272206,8,84100811,1,0.002,0,84100811,N,841008,10140
4160274,Mäntytie 9 B 4,84100,24.53210835,64.08272206,9,84100811,1,0.002,0,84100811,N,841008,10150
3902339,Haapatie 2a,84100,24.53442873,64.0826896,1,84100810,1,0.002,0.003,84100810,N,841008,9980
3899658,Haapatie 2b,84100,24.53503781,64.08229603,1,84100810,1,0.002,0.003,84100810,N,841008,9990
4202718,Haapatie 1,84100,24.53486116,64.08267,1,84100810,1,0.002,0.003,84100810,N,841008,10000
3899680,Haapatie 2c,84100,24.53436795,64.08291296,1,84100810,1,0.002,0.003,84100810,N,841008,10010
1426598,Haapatie 3,84100,24.53436795,64.08291296,2,84100810,1,0.002,0,84100810,N,841008,10020
965288,Mäntytie 17,84100,24.53535619,64.0833336,1,84100810,1,0.002,0.003,84100810,N,841008,9390
638283,Poppelitie 1a,84100,24.54182337,64.08395463,1,8410086,1,0.002,0.003,8410086,N,841008,5190
638284,Poppelitie 1b,84100,24.54182337,64.08395463,2,8410086,1,0.002,0,8410086,N,841008,5200
638286,Poppelitie 3,84100,24.54207299,64.08414734,1,8410086,1,0.002,0.003,8410086,N,841008,5210
638285,Poppelikuja 3,84100,24.54207299,64.08414734,2,8410086,1,0.002,0,8410086,N,841008,5220
638289,Poppelitie 2,84100,24.54207299,64.08414734,3,8410086,1,0.002,0,8410086,N,841008,5230
638288,Poppelitie 5,84100,24.54212328,64.0845072,1,8410086,1,0.002,0.003,8410086,N,841008,5240
638287,Poppelitie 7,84100,24.54212328,64.0845072,2,8410086,1,0.002,0,8410086,N,841008,5250
638290,Poppelitie 4,84100,24.54212328,64.0845072,3,8410086,1,0.002,0,8410086,N,841008,5260
638291,Poppelitie 9,84100,24.54200419,64.08492703,1,8410086,1,0.002,0.003,8410086,N,841008,5270
638292,Poppelitie 6,84100,24.54200419,64.08492703,2,8410086,1,0,0,8410086,N,841008,5280
638293,Poppelitie 8,84100,24.54200419,64.08492703,3,8410086,1,0.002,0,8410086,N,841008,5290
1761021,Lehmustie 2 as 1,84100,24.54147392,64.08535787,1,8410086,1,0.002,0.003,8410086,N,841008,5340
1761022,Lehmustie 2 as 2,84100,24.54147392,64.08535787,2,8410086,1,0.002,0,8410086,N,841008,5350
1761023,Lehmustie 2 as 3,84100,24.54147392,64.08535787,3,8410086,1,0.002,0,8410086,N,841008,5360
1761024,Lehmustie 4,84100,24.54189847,64.08542787,1,8410086,1,0.002,0.003,8410086,N,841008,5330
1761025,Lehmustie 6,84100,24.54276015,64.08565784,1,8410086,1,0.002,0.003,8410086,N,841008,5320
1761026,Lehmustie 8,84100,24.54356356,64.08585092,1,8410086,1,0.002,0.003,8410086,N,841008,5310
1761027,Lehmustie 10,84100,24.54388493,64.08592815,1,8410086,1,0.002,0.003,8410086,N,841008,5300
426584,Tuomitie 12,84100,24.54503964,64.0863246,1,8410089,1,0.002,0.003,8410089,N,841008,8900
426583,Tuomitie 10,84100,24.54503964,64.0863246,2,8410089,1,0.002,0,8410089,N,841008,8910
426582,Tuomitie 7,84100,24.54454962,64.08653174,1,8410089,1,0.002,0.003,8410089,N,841008,8920
426580,Tuomitie 8,84100,24.54454962,64.08653174,2,8410089,1,0.002,0,8410089,N,841008,8930
426581,Tuomitie 5,84100,24.54454962,64.08653174,3,8410089,1,0.002,0,8410089,N,841008,8940
426578,Tuomitie 6,84100,24.54338205,64.08697875,1,8410089,1,0.002,0.003,8410089,N,841008,8950
426579,Tuomitie 3,84100,24.54338205,64.08697875,2,8410089,1,0.002,0,8410089,N,841008,8960
426574,Tuomikuja 1,84100,24.54217918,64.08689561,1,8410089,1,0.002,0.003,8410089,N,841008,8970
426575,Tuomikuja 3,84100,24.54217918,64.08689561,2,8410089,1,0.002,0,8410089,N,841008,8980
426576,Tuomikuja 4,84100,24.54217918,64.08689561,3,8410089,1,0.002,0,8410089,N,841008,8990
426577,Tuomikuja 6,84100,24.54217918,64.08689561,4,8410089,1,0.002,0,8410089,N,841008,9000
426573,Tuomitie 4,84100,24.54280929,64.08719346,1,8410089,1,0.002,0.003,8410089,N,841008,9010
426572,Tuomitie 2,84100,24.54280929,64.08719346,2,8410089,1,0.002,0,8410089,N,841008,9020
535467,Saarnitie 1,84100,24.54188587,64.08766254,1,84100810,1,0.002,0.003,84100810,N,841008,9030
535468,Saarnitie 2,84100,24.54188587,64.08766254,2,84100810,1,0.002,0,84100810,N,841008,9040
535469,Saarnitie 3,84100,24.54188587,64.08766254,3,84100810,1,0,0,84100810,N,841008,9050
535470,Saarnitie 4,84100,24.54188587,64.08766254,4,84100810,1,0.002,0,84100810,N,841008,9060
535471,Saarnitie 5,84100,24.5410955,64.08825053,1,84100810,1,0.002,0.003,84100810,N,841008,9070
535472,Saarnitie 6,84100,24.5410955,64.08825053,2,84100810,1,0.002,0,84100810,N,841008,9080
535473,Saarnitie 7,84100,24.5410955,64.08825053,3,84100810,1,0.002,0,84100810,N,841008,9090
535474,Saarnitie 8,84100,24.5410955,64.08825053,4,84100810,1,0.002,0,84100810,N,841008,9100
535475,Saarnitie 9,84100,24.5410955,64.08825053,5,84100810,1,0.002,0,84100810,N,841008,9110
535476,Saarnitie 10,84100,24.5410955,64.08825053,6,84100810,1,0.002,0,84100810,N,841008,9120
400183,Kelotie 7 A 1,84100,24.54349216,64.08759094,1,84100810,1,0.002,0.003,84100810,N,841008,9130
400184,Kelotie 7 A 2,84100,24.54349216,64.08759094,2,84100810,1,0.002,0,84100810,N,841008,9140
3897119,Kelotie 7 A 3,84100,24.54349216,64.08759094,3,84100810,1,0.002,0,84100810,N,841008,9150
400182,Vaahteratie 1,84100,24.54344322,64.08791323,1,84100810,1,0.002,0.003,84100810,N,841008,9160
400181,Vaahteratie 3,84100,24.54313433,64.08815932,1,84100810,1,0.002,0.003,84100810,N,841008,9170
400180,Vaahteratie 4,84100,24.54313433,64.08815932,2,84100810,1,0.002,0,84100810,N,841008,9180
400179,Vaahteratie 5,84100,24.54313433,64.08815932,3,84100810,1,0.002,0,84100810,N,841008,9190
400178,Vaahteratie 6,84100,24.54291528,64.08831718,1,84100810,1,0.002,0.003,84100810,N,841008,9200
400177,Vaahteratie 7,84100,24.54291528,64.08831718,2,84100810,1,0.002,0,84100810,N,841008,9210
400176,Vaahteratie 8,84100,24.54260876,64.08853639,1,84100810,1,0.002,0.003,84100810,N,841008,9220
400175,Vaahteratie 9,84100,24.54260876,64.08853639,2,84100810,1,0.002,0,84100810,N,841008,9230
